OrderID,OrderDate,CustomerID,ProductID,Quantity,Category,UnitCost,SellingPrice,UnitPrice,Discount,Revenue,Cost,Region,ShippingCost,DeliveryDays,Profit
555022,2026-05-27,11004,2163,4,Furniture,817.68,1711.62,1711.62,0.047,6524.7,3270.72,North,178.96,6,3075.02
555023,2025-07-20,12026,2110,3,Furniture,852.66,1272.39,1272.39,0.058,3595.77,2557.98,West,61.12,6,976.67
555024,2025-10-14,10342,2123,1,Home & Kitchen,547.3,686.67,686.67,0.044,656.46,547.3,East,354.47,6,-245.31
555025,2025-03-30,11925,2261,1,Furniture,308.28,449.78,449.78,0.115,398.06,308.28,East,368.08,5,-278.3
555026,2025-05-15,10444,2243,1,Electronics,742.71,1505.93,1505.93,0.24,1144.51,742.71,South,79.2,2,322.6
555027,2025-12-27,14359,2163,10,Furniture,817.68,1711.62,1711.62,0.111,15216.3,8176.8,West,74.61,2,6964.89
555028,2026-01-24,12176,2260,4,Home & Kitchen,428.73,802.67,802.67,0.043,3072.62,1714.92,East,192.73,2,1164.97
555029,2025-03-04,12822,2068,1,Home & Kitchen,832.56,1060.95,1060.95,0.092,963.34,832.56,Central,90.4,1,40.38
555030,2025-07-31,12673,2081,1,Sports,435.35,879.4,879.4,0.044,840.71,435.35,East,244.45,7,160.91
555031,2026-05-01,10268,2088,3,Office Supplies,653.04,759.98,759.98,0.104,2042.83,1959.12,North,59.43,1,24.28
555032,2026-03-31,11506,2033,5,Electronics,658.57,823.21,823.21,0.254,3070.57,3292.85,West,87.24,6,-309.52
555033,2025-03-01,13861,2067,3,Electronics,447.35,559.19,559.19,0.197,1347.09,1342.05,East,442.7,5,-437.66
555034,2025-07-03,13770,2140,3,Furniture,188.91,267.07,267.07,0.05,761.15,566.73,East,404.59,4,-210.17
555035,2026-03-31,13294,2020,2,Home & Kitchen,880.26,1249.23,1249.23,0.06,2348.55,1760.52,North,57.5,7,530.53
555036,2025-03-06,11283,2208,6,Office Supplies,477.23,817.86,817.86,0.113,4352.65,2863.38,Central,174.54,1,1314.73
555037,2025-08-16,11977,2261,2,Furniture,308.28,449.78,449.78,0.043,860.88,616.56,East,340.2,2,-95.88
555038,2026-01-10,11077,2264,10,Home & Kitchen,739.4,1147.87,1147.87,0.066,10721.11,7394.0,East,201.81,7,3125.3
555039,2025-03-15,10909,2146,1,Electronics,825.07,1188.33,1188.33,0.291,842.53,825.07,East,366.55,6,-349.09
555040,2026-03-18,14581,2150,4,Home & Kitchen,43.46,89.62,89.62,0.015,353.1,173.84,West,98.35,5,80.91
555041,2025-09-20,13515,2027,3,Electronics,459.82,574.78,574.78,0.304,1200.14,1379.46,North,170.64,1,-349.96
555042,2026-04-30,11342,2143,6,Home & Kitchen,304.58,402.42,402.42,0.033,2334.84,1827.48,South,57.75,6,449.61
555043,2025-06-28,12469,2041,4,Sports,148.95,197.47,197.47,0.001,789.09,595.8,West,123.07,6,70.22
555044,2025-06-09,10717,2211,1,Electronics,655.57,1085.47,1085.47,0.187,882.49,655.57,Central,111.29,1,115.63
555045,2025-07-12,13162,2133,3,Sports,270.67,410.48,410.48,0.003,1227.75,812.01,West,167.38,6,248.36
555046,2025-02-27,12828,2062,4,Office Supplies,341.42,661.46,661.46,0.114,2344.21,1365.68,Central,76.16,2,902.37
555047,2025-11-17,10345,2078,4,Electronics,242.15,302.69,302.69,0.114,1072.73,968.6,West,162.36,7,-58.23
555048,2025-05-29,10434,2158,4,Furniture,717.87,867.48,867.48,0.032,3358.88,2871.48,Central,198.04,7,289.36
555049,2025-06-07,14655,2260,15,Home & Kitchen,428.73,802.67,802.67,0.097,10872.17,6430.95,South,64.08,1,4377.14
555050,2026-02-13,14624,2032,1,Office Supplies,203.42,286.75,286.75,0.112,254.63,203.42,Central,68.83,3,-17.62
555051,2025-04-11,12414,2061,1,Clothing,129.75,267.63,267.63,0.086,244.61,129.75,Central,159.75,2,-44.89
555052,2025-09-19,11424,2200,3,Home & Kitchen,288.71,503.47,503.47,0.028,1468.12,866.13,East,358.46,3,243.53
555053,2025-03-09,10984,2216,10,Office Supplies,725.1,1518.67,1518.67,0.039,14594.42,7251.0,East,260.24,7,7083.18
555054,2025-05-20,12282,2088,1,Office Supplies,653.04,759.98,759.98,0.008,753.9,653.04,North,54.27,7,46.59
555055,2025-07-31,12647,2160,1,Sports,337.95,430.56,430.56,0.043,412.05,337.95,South,146.01,1,-71.91
555056,2025-12-28,14160,2097,2,Home & Kitchen,740.86,927.67,927.67,0.096,1677.23,1481.72,South,196.62,3,-1.11
555057,2025-11-04,14574,2183,1,Sports,88.52,123.17,123.17,0.011,121.82,88.52,South,181.82,5,-148.52
555058,2025-04-18,12993,2112,2,Electronics,341.66,427.08,427.08,0.291,605.6,683.32,South,124.15,7,-201.87
555059,2025-01-17,13477,2122,2,Furniture,359.61,686.07,686.07,0.073,1271.97,719.22,North,63.1,5,489.65
555060,2026-05-01,10949,2057,4,Office Supplies,574.63,768.66,768.66,0.093,2788.7,2298.52,South,110.84,7,379.34
555061,2025-05-16,13774,2214,2,Clothing,184.38,312.51,312.51,0.014,616.27,368.76,South,48.38,3,199.13
555062,2025-12-05,14049,2181,1,Electronics,486.43,921.2,921.2,0.224,714.85,486.43,Central,77.46,7,150.96
555063,2025-03-15,10694,2072,1,Clothing,264.79,519.96,519.96,0.072,482.52,264.79,South,174.53,1,43.2
555064,2025-04-12,14335,2047,1,Electronics,593.38,741.72,741.72,0.27,541.46,593.38,East,287.71,3,-339.63
555065,2025-02-02,14236,2044,2,Electronics,432.69,540.86,540.86,0.213,851.31,865.38,South,58.89,4,-72.96
555066,2025-02-17,12598,2080,4,Office Supplies,371.32,714.51,714.51,0.0,2858.04,1485.28,South,31.69,1,1341.07
555067,2025-11-05,13406,2193,2,Office Supplies,452.35,673.55,673.55,0.08,1239.33,904.7,South,98.9,1,235.73
555068,2025-06-10,12139,2119,3,Electronics,654.47,818.09,818.09,0.225,1902.06,1963.41,East,202.72,3,-264.07
555069,2026-05-13,13218,2257,4,Electronics,897.54,1829.88,1829.88,0.177,6023.96,3590.16,South,105.74,1,2328.06
555070,2026-03-26,11620,2219,1,Home & Kitchen,504.85,811.17,811.17,0.014,799.81,504.85,East,282.53,6,12.43
555071,2025-03-15,10675,2214,6,Clothing,184.38,312.51,312.51,0.094,1698.8,1106.28,South,165.47,2,427.05
555072,2025-03-15,14436,2290,4,Furniture,238.76,448.72,448.72,0.009,1778.73,955.04,West,61.44,1,762.25
555073,2025-02-03,13270,2273,2,Clothing,674.01,1260.58,1260.58,0.086,2304.34,1348.02,East,284.58,9,671.74
555074,2026-05-23,13546,2025,2,Furniture,357.12,722.12,722.12,0.105,1292.59,714.24,East,238.65,6,339.7
555075,2026-03-15,10455,2120,1,Clothing,399.29,691.97,691.97,0.083,634.54,399.29,East,341.03,6,-105.78
555076,2025-02-09,11382,2129,2,Office Supplies,597.4,816.14,816.14,0.036,1573.52,1194.8,South,74.18,3,304.54
555077,2025-01-15,10844,2151,1,Home & Kitchen,209.75,378.1,378.1,0.118,333.48,209.75,North,106.6,3,17.13
555078,2025-09-06,11297,2057,4,Office Supplies,574.63,768.66,768.66,0.023,3003.92,2298.52,Central,83.27,3,622.13
555079,2025-09-22,11941,2025,1,Furniture,357.12,722.12,722.12,0.076,667.24,357.12,Central,171.81,4,138.31
555080,2025-05-30,14166,2249,1,Sports,833.89,1436.92,1436.92,0.096,1298.98,833.89,East,349.41,5,115.68
555081,2025-08-01,13887,2066,5,Sports,178.2,307.6,307.6,0.081,1413.42,891.0,West,160.43,5,361.99
555082,2025-12-08,12981,2229,3,Home & Kitchen,404.44,846.79,846.79,0.115,2248.23,1213.32,West,37.37,1,997.54
555083,2026-01-03,11807,2237,6,Electronics,423.53,600.08,600.08,0.191,2912.79,2541.18,East,323.48,5,48.13
555084,2026-04-04,11931,2235,4,Clothing,82.97,136.8,136.8,0.014,539.54,331.88,East,220.09,5,-12.43
555085,2026-01-20,11033,2070,2,Furniture,255.55,344.52,344.52,0.002,687.66,511.1,West,140.99,6,35.57
555086,2025-05-31,10269,2250,1,Office Supplies,799.83,1447.76,1447.76,0.102,1300.09,799.83,East,351.62,6,148.64
555087,2026-05-18,13078,2053,2,Electronics,93.6,117.0,117.0,0.263,172.46,187.2,West,111.85,7,-126.59
555088,2025-02-06,10385,2271,2,Sports,826.83,1093.53,1093.53,0.023,2136.76,1653.66,North,118.85,6,364.25
555089,2025-10-22,14997,2219,1,Home & Kitchen,504.85,811.17,811.17,0.037,781.16,504.85,East,369.11,5,-92.8
555090,2025-12-08,11602,2119,3,Electronics,654.47,818.09,818.09,0.246,1850.52,1963.41,West,55.19,7,-168.08
555091,2025-12-04,10982,2136,3,Sports,286.02,350.91,350.91,0.021,1030.62,858.06,East,425.83,5,-253.27
555092,2026-04-01,12144,2055,1,Electronics,113.76,142.2,142.2,0.334,94.71,113.76,West,118.77,7,-137.82
555093,2025-02-06,10125,2226,5,Office Supplies,588.19,1121.93,1121.93,0.112,4981.37,2940.95,East,269.83,5,1770.59
555094,2025-12-03,12601,2083,3,Furniture,311.56,396.24,396.24,0.07,1105.51,934.68,South,209.12,2,-38.29
555095,2025-04-23,12994,2193,1,Office Supplies,452.35,673.55,673.55,0.118,594.07,452.35,North,196.8,1,-55.08
555096,2026-04-17,12417,2142,3,Electronics,358.31,417.37,417.37,0.201,1000.44,1074.93,West,74.58,5,-149.07
555097,2025-11-10,12325,2291,2,Home & Kitchen,871.01,1569.71,1569.71,0.015,3092.33,1742.02,East,271.07,9,1079.24
555098,2025-11-27,13281,2176,1,Clothing,392.7,598.48,598.48,0.049,569.15,392.7,East,349.11,4,-172.66
555099,2026-03-05,14021,2295,4,Clothing,415.66,659.56,659.56,0.009,2614.5,1662.64,East,350.13,2,601.73
555100,2025-10-31,10193,2037,2,Clothing,175.25,301.4,301.4,0.083,552.77,350.5,North,58.59,1,143.68
555101,2025-10-20,12208,2112,6,Electronics,341.66,427.08,427.08,0.297,1801.42,2049.96,South,50.08,2,-298.62
555102,2025-03-10,10488,2148,6,Electronics,488.26,833.34,833.34,0.206,3970.03,2929.56,West,99.15,1,941.32
555103,2025-04-20,13680,2192,4,Office Supplies,409.82,713.39,713.39,0.07,2653.81,1639.28,West,153.71,6,860.82
555104,2025-02-02,13028,2060,1,Furniture,403.86,469.94,469.94,0.107,419.66,403.86,South,39.49,4,-23.69
555105,2025-03-06,14343,2118,2,Electronics,660.88,826.1,826.1,0.248,1242.45,1321.76,Central,30.72,7,-110.03
555106,2026-01-24,14102,2034,4,Electronics,434.5,543.12,543.12,0.207,1722.78,1738.0,North,110.71,7,-125.93
555107,2025-03-13,10553,2192,2,Office Supplies,409.82,713.39,713.39,0.044,1364.0,819.64,South,70.12,7,474.24
555108,2025-02-14,12081,2162,2,Sports,651.27,1170.07,1170.07,0.107,2089.75,1302.54,West,81.31,5,705.9
555109,2025-04-28,11304,2126,2,Electronics,518.42,899.45,899.45,0.157,1516.47,1036.84,West,156.66,5,322.97
555110,2026-03-11,13679,2183,2,Sports,88.52,123.17,123.17,0.008,244.37,177.04,Central,41.32,5,26.01
555111,2026-02-08,13980,2087,3,Home & Kitchen,468.51,969.28,969.28,0.103,2608.33,1405.53,East,296.1,9,906.7
555112,2025-02-12,13051,2273,4,Clothing,674.01,1260.58,1260.58,0.065,4714.57,2696.04,North,172.95,3,1845.58
555113,2025-08-17,14851,2086,5,Sports,564.73,1012.87,1012.87,0.087,4623.75,2823.65,East,443.7,5,1356.4
555114,2026-05-19,10946,2073,1,Furniture,395.63,527.67,527.67,0.119,464.88,395.63,West,192.99,4,-123.74
555115,2025-05-09,12686,2083,3,Furniture,311.56,396.24,396.24,0.073,1101.94,934.68,East,187.03,5,-19.77
555116,2025-07-03,10004,2256,10,Electronics,482.91,930.5,930.5,0.227,7192.76,4829.1,North,83.06,4,2280.6
555117,2025-10-30,14150,2299,3,Electronics,100.62,153.8,153.8,0.2,369.12,301.86,East,299.25,7,-231.99
555118,2025-12-07,13522,2151,1,Home & Kitchen,209.75,378.1,378.1,0.019,370.92,209.75,West,102.91,5,58.26
555119,2025-04-22,14005,2062,3,Office Supplies,341.42,661.46,661.46,0.105,1776.02,1024.26,West,86.52,5,665.24
555120,2026-05-23,10045,2112,4,Electronics,341.66,427.08,427.08,0.341,1125.78,1366.64,South,102.82,5,-343.68
555121,2026-04-08,13726,2190,4,Home & Kitchen,710.2,1032.97,1032.97,0.066,3859.18,2840.8,East,241.78,6,776.6
555122,2025-11-07,12900,2224,3,Sports,655.15,1161.0,1161.0,0.008,3455.14,1965.45,West,30.89,5,1458.8
555123,2025-02-17,12219,2019,2,Furniture,535.17,944.16,944.16,0.003,1882.66,1070.34,East,345.09,9,467.23
555124,2026-06-07,10450,2172,4,Home & Kitchen,374.82,679.79,679.79,0.07,2528.82,1499.28,Central,167.35,6,862.19
555125,2026-06-28,10367,2087,4,Home & Kitchen,468.51,969.28,969.28,0.012,3830.59,1874.04,North,138.85,4,1817.7
555126,2026-04-06,12951,2244,10,Sports,244.43,478.17,478.17,0.116,4227.02,2444.3,South,161.21,1,1621.51
555127,2025-02-25,10311,2224,3,Sports,655.15,1161.0,1161.0,0.08,3204.36,1965.45,West,65.38,6,1173.53
555128,2025-01-10,14773,2181,3,Electronics,486.43,921.2,921.2,0.289,1964.92,1459.29,East,391.93,7,113.7
555129,2025-09-28,13857,2095,3,Home & Kitchen,466.0,904.9,904.9,0.048,2584.39,1398.0,East,475.6,8,710.79
555130,2025-08-17,11503,2168,5,Electronics,414.67,838.12,838.12,0.149,3566.2,2073.35,West,174.49,5,1318.36
555131,2025-03-14,10251,2288,1,Electronics,595.92,831.26,831.26,0.229,640.9,595.92,West,113.81,7,-68.83
555132,2025-04-30,13143,2220,4,Electronics,699.77,1283.85,1283.85,0.302,3584.51,2799.08,East,184.59,6,600.84
555133,2025-04-21,10255,2002,2,Sports,642.69,1126.65,1126.65,0.019,2210.49,1285.38,North,178.54,7,746.57
555134,2025-02-04,14225,2096,4,Electronics,155.94,194.92,194.92,0.244,589.44,623.76,South,204.77,3,-239.09
555135,2025-08-04,10514,2199,3,Office Supplies,256.32,468.82,468.82,0.006,1398.02,768.96,West,75.23,4,553.83
555136,2025-10-24,10351,2285,2,Home & Kitchen,730.85,1183.09,1183.09,0.077,2183.98,1461.7,East,200.69,8,521.59
555137,2026-05-02,13195,2055,4,Electronics,113.76,142.2,142.2,0.234,435.7,455.04,North,33.79,7,-53.13
555138,2026-01-02,13745,2133,1,Sports,270.67,410.48,410.48,0.006,408.02,270.67,West,48.56,4,88.79
555139,2026-03-15,13981,2229,6,Home & Kitchen,404.44,846.79,846.79,0.109,4526.94,2426.64,East,367.11,3,1733.19
555140,2025-09-11,12881,2002,1,Sports,642.69,1126.65,1126.65,0.118,993.71,642.69,East,452.82,7,-101.8
555141,2025-08-28,13379,2246,5,Electronics,795.61,1381.28,1381.28,0.306,4793.04,3978.05,West,176.05,5,638.94
555142,2026-02-03,13233,2124,1,Home & Kitchen,645.39,1091.06,1091.06,0.094,988.5,645.39,Central,167.5,2,175.61
555143,2026-02-24,12563,2042,2,Clothing,184.44,239.79,239.79,0.027,466.63,368.88,East,419.23,5,-321.48
555144,2025-10-21,11596,2149,1,Sports,733.63,999.0,999.0,0.116,883.12,733.63,North,141.43,2,8.06
555145,2025-06-15,11708,2268,2,Home & Kitchen,376.6,677.72,677.72,0.059,1275.47,753.2,South,218.0,6,304.27
555146,2025-07-17,12426,2282,10,Electronics,118.88,145.35,145.35,0.142,1247.1,1188.8,South,115.83,1,-57.53
555147,2026-05-23,10104,2133,4,Sports,270.67,410.48,410.48,0.017,1614.01,1082.68,Central,211.06,7,320.27
555148,2025-05-10,10943,2196,5,Office Supplies,209.31,286.56,286.56,0.049,1362.59,1046.55,East,480.79,5,-164.75
555149,2025-09-06,14651,2041,3,Sports,148.95,197.47,197.47,0.057,558.64,446.85,West,157.17,2,-41.12
555150,2025-02-02,14005,2268,2,Home & Kitchen,376.6,677.72,677.72,0.064,1268.69,753.2,East,368.52,7,146.97
555151,2025-12-02,14045,2064,2,Office Supplies,322.76,489.89,489.89,0.066,915.11,645.52,East,343.56,4,-73.97
555152,2025-07-02,13870,2051,1,Electronics,848.59,1060.74,1060.74,0.233,813.59,848.59,West,176.81,6,-211.81
555153,2025-04-29,11918,2197,3,Office Supplies,646.94,1104.68,1104.68,0.068,3088.69,1940.82,North,106.62,5,1041.25
555154,2025-09-14,12268,2229,1,Home & Kitchen,404.44,846.79,846.79,0.023,827.31,404.44,North,161.68,4,261.19
555155,2026-06-06,12186,2158,2,Furniture,717.87,867.48,867.48,0.098,1564.93,1435.74,West,104.31,1,24.88
555156,2025-12-17,14764,2027,2,Electronics,459.82,574.78,574.78,0.214,903.55,919.64,Central,147.65,3,-163.74
555157,2025-02-17,12310,2094,3,Home & Kitchen,826.67,1473.59,1473.59,0.08,4067.11,2480.01,South,143.06,6,1444.04
555158,2025-04-04,14681,2205,6,Sports,812.3,1081.2,1081.2,0.106,5799.56,4873.8,South,87.77,6,837.99
555159,2025-12-25,11588,2025,2,Furniture,357.12,722.12,722.12,0.028,1403.8,714.24,South,44.5,6,645.06
555160,2026-04-14,11106,2245,2,Furniture,685.48,1104.9,1104.9,0.018,2170.02,1370.96,South,159.31,7,639.75
555161,2026-02-06,14525,2111,6,Furniture,153.21,224.87,224.87,0.057,1272.31,919.26,East,82.08,1,-107.99
555162,2025-01-17,13446,2066,4,Sports,178.2,307.6,307.6,0.006,1223.02,712.8,Central,135.37,4,374.85
555163,2025-02-22,14567,2129,3,Office Supplies,597.4,816.14,816.14,0.088,2232.96,1792.2,West,125.11,7,315.65
555164,2025-06-05,14877,2150,3,Home & Kitchen,43.46,89.62,89.62,0.035,259.45,130.38,West,168.72,4,-39.65
555165,2025-01-07,10971,2300,2,Sports,283.85,334.02,334.02,0.1,601.24,567.7,South,176.35,4,-142.81
555166,2026-01-07,10587,2185,4,Clothing,428.04,579.79,579.79,0.038,2231.03,1712.16,East,470.58,3,48.29
555167,2025-03-27,10718,2010,1,Sports,768.69,1193.81,1193.81,0.027,1161.58,768.69,Central,173.43,5,219.46
555168,2025-09-25,11293,2032,2,Office Supplies,203.42,286.75,286.75,0.031,555.72,406.84,East,391.16,2,-242.28
555169,2025-07-03,11825,2077,5,Furniture,728.22,938.82,938.82,0.074,4346.74,3641.1,Central,211.96,1,493.68
555170,2026-04-26,14325,2006,1,Furniture,362.45,672.91,672.91,0.096,608.31,362.45,East,354.27,9,-108.41
555171,2025-02-06,14040,2137,1,Electronics,94.89,121.41,121.41,0.262,89.6,94.89,West,62.71,5,-68.0
555172,2026-02-25,13859,2084,5,Office Supplies,777.58,1059.55,1059.55,0.06,4979.88,3887.9,East,264.89,4,827.09
555173,2025-10-19,11124,2009,2,Electronics,449.22,561.53,561.53,0.241,852.4,898.44,Central,73.95,4,-119.99
555174,2026-04-01,14514,2031,1,Furniture,332.79,670.0,670.0,0.07,623.1,332.79,Central,208.19,6,82.12
555175,2026-05-09,11215,2084,5,Office Supplies,777.58,1059.55,1059.55,0.022,5181.2,3887.9,South,111.06,1,1182.24
555176,2025-07-20,12811,2038,6,Home & Kitchen,812.41,1339.67,1339.67,0.028,7812.96,4874.46,Central,49.15,2,2889.35
555177,2026-01-04,13584,2123,1,Home & Kitchen,547.3,686.67,686.67,0.076,634.48,547.3,East,256.4,6,-169.22
555178,2026-04-03,13965,2039,1,Furniture,439.99,698.89,698.89,0.023,682.82,439.99,South,63.07,6,179.76
555179,2026-06-27,14406,2221,4,Furniture,516.16,1053.72,1053.72,0.092,3827.11,2064.64,North,179.07,5,1583.4
555180,2026-01-07,11842,2038,1,Home & Kitchen,812.41,1339.67,1339.67,0.066,1251.25,812.41,North,121.58,1,317.26
555181,2025-03-15,10833,2296,5,Home & Kitchen,735.88,1055.47,1055.47,0.106,4717.95,3679.4,West,142.84,1,895.71
555182,2025-11-28,10221,2209,1,Clothing,607.32,1185.07,1185.07,0.071,1100.93,607.32,Central,143.38,7,350.23
555183,2025-12-23,14226,2231,4,Home & Kitchen,899.59,1497.34,1497.34,0.074,5546.15,3598.36,South,95.95,5,1851.84
555184,2025-02-21,13246,2099,2,Sports,704.92,954.32,954.32,0.093,1731.14,1409.84,North,157.17,5,184.07
555185,2025-01-23,14094,2172,10,Home & Kitchen,374.82,679.79,679.79,0.022,6648.35,3748.2,North,99.05,5,2801.1
555186,2025-02-28,10759,2255,2,Furniture,257.54,527.76,527.76,0.069,982.69,515.08,West,157.17,4,278.96
555187,2026-02-21,14164,2171,1,Office Supplies,375.01,521.76,521.76,0.114,462.28,375.01,East,349.65,7,-262.38
555188,2025-09-27,12195,2292,15,Sports,575.2,971.33,971.33,0.014,14365.97,8628.0,Central,108.21,7,5629.76
555189,2025-05-08,12516,2021,3,Furniture,877.91,1503.13,1503.13,0.064,4220.79,2633.73,North,124.18,4,1462.88
555190,2025-02-04,12053,2142,1,Electronics,358.31,417.37,417.37,0.277,301.76,358.31,West,56.69,1,-113.24
555191,2025-11-07,14681,2284,3,Home & Kitchen,245.22,371.16,371.16,0.02,1091.21,735.66,North,83.28,3,272.27
555192,2025-11-01,14308,2274,3,Office Supplies,319.75,576.01,576.01,0.0,1636.44,959.25,Central,51.2,3,625.99
555193,2025-04-08,10447,2156,1,Home & Kitchen,839.79,1613.66,1613.66,0.058,1520.07,839.79,South,141.13,7,539.15
555194,2025-12-21,13636,2079,1,Office Supplies,520.56,740.18,740.18,0.085,677.26,520.56,West,83.78,4,72.92
555195,2025-01-19,12417,2207,2,Clothing,238.23,401.17,401.17,0.097,724.51,476.46,West,30.87,2,217.18
555196,2026-03-19,14412,2276,1,Sports,595.8,1233.72,1233.72,0.055,1165.87,595.8,East,329.81,5,240.26
555197,2025-10-24,10123,2293,3,Clothing,44.85,68.5,68.5,0.11,182.9,134.55,North,136.66,1,-88.31
555198,2025-12-14,14475,2220,4,Electronics,699.77,1283.85,1283.85,0.247,3866.96,2799.08,East,363.45,10,704.43
555199,2026-04-30,13668,2241,4,Clothing,124.34,144.39,144.39,0.001,576.98,497.36,East,227.21,7,-147.59
555200,2025-11-08,11940,2071,15,Electronics,844.59,1055.74,1055.74,0.175,13064.78,12668.85,South,73.97,7,321.96
555201,2025-09-07,13175,2085,3,Clothing,811.9,1501.52,1501.52,0.045,4301.85,2435.7,South,145.8,5,1720.35
555202,2025-09-14,12721,2064,2,Office Supplies,322.76,489.89,489.89,0.084,897.48,645.52,East,374.85,1,-122.89
555203,2025-12-14,14500,2190,3,Home & Kitchen,710.2,1032.97,1032.97,0.112,2751.83,2130.6,North,153.77,7,467.46
555204,2026-04-10,14657,2215,1,Home & Kitchen,215.25,451.19,451.19,0.066,421.41,215.25,Central,149.28,1,56.88
555205,2025-05-08,10301,2187,1,Office Supplies,449.09,831.27,831.27,0.119,732.35,449.09,East,196.7,4,86.56
555206,2025-10-03,11527,2102,1,Electronics,60.63,75.79,75.79,0.222,58.96,60.63,East,203.97,8,-205.64
555207,2025-12-08,12936,2286,1,Electronics,378.97,441.72,441.72,0.183,360.89,378.97,South,146.35,4,-164.43
555208,2025-03-12,11400,2143,4,Home & Kitchen,304.58,402.42,402.42,0.065,1505.05,1218.32,West,87.94,2,198.79
555209,2025-10-30,12351,2002,2,Sports,642.69,1126.65,1126.65,0.02,2208.23,1285.38,West,203.23,6,719.62
555210,2025-08-22,14341,2131,5,Home & Kitchen,392.93,773.47,773.47,0.057,3646.91,1964.65,South,44.11,7,1638.15
555211,2025-05-27,12336,2266,5,Home & Kitchen,688.4,864.0,864.0,0.051,4099.68,3442.0,East,352.42,6,305.26
555212,2026-01-14,11053,2148,2,Electronics,488.26,833.34,833.34,0.223,1295.01,976.52,East,388.48,5,-69.99
555213,2026-05-14,14295,2016,15,Furniture,787.04,1406.04,1406.04,0.042,20204.79,11805.6,East,391.6,5,8007.59
555214,2025-02-05,11117,2004,1,Furniture,280.12,352.66,352.66,0.0,331.85,280.12,Central,30.94,1,20.79
555215,2026-02-12,13289,2280,2,Office Supplies,323.19,472.14,472.14,0.006,938.61,646.38,Central,197.7,7,94.53
555216,2026-06-26,14395,2056,3,Clothing,780.73,1501.15,1501.15,0.012,4449.41,2342.19,West,164.68,5,1942.54
555217,2025-10-05,11472,2216,1,Office Supplies,725.1,1518.67,1518.67,0.045,1450.33,725.1,East,284.48,8,440.75
555218,2025-11-13,11115,2049,2,Home & Kitchen,297.97,422.65,422.65,0.045,807.26,595.94,South,91.73,2,119.59
555219,2025-06-22,13735,2006,1,Furniture,362.45,672.91,672.91,0.042,644.65,362.45,North,148.65,3,133.55
555220,2025-03-14,13388,2009,1,Electronics,449.22,561.53,561.53,0.221,437.43,449.22,South,61.73,1,-73.52
555221,2025-05-07,11310,2258,2,Electronics,731.72,1303.97,1303.97,0.247,1963.78,1463.44,North,175.61,7,324.73
555222,2025-07-11,13335,2234,6,Furniture,486.43,962.76,962.76,0.07,5372.2,2918.58,North,154.46,2,2299.16
555223,2025-01-20,13814,2211,1,Electronics,655.57,1085.47,1085.47,0.28,781.54,655.57,South,54.47,3,71.5
555224,2025-01-17,11823,2272,2,Electronics,631.29,984.32,984.32,0.116,1740.28,1262.58,East,453.41,4,24.29
555225,2025-04-27,13818,2249,5,Sports,833.89,1436.92,1436.92,0.07,6681.68,4169.45,West,54.83,1,2457.4
555226,2025-05-26,12067,2300,4,Sports,283.85,334.02,334.02,0.11,1189.11,1135.4,East,368.48,9,-314.77
555227,2026-04-07,14148,2101,4,Clothing,215.34,450.38,450.38,0.072,1671.81,861.36,East,328.81,10,481.64
555228,2025-04-21,12799,2096,5,Electronics,155.94,194.92,194.92,0.147,831.33,779.7,Central,127.44,2,-75.81
555229,2026-01-11,11530,2254,4,Clothing,311.85,639.5,639.5,0.06,2404.52,1247.4,South,219.79,4,937.33
555230,2026-01-13,12553,2203,2,Home & Kitchen,743.5,1003.43,1003.43,0.057,1892.47,1487.0,Central,34.77,6,370.7
555231,2025-02-28,13206,2075,3,Sports,716.11,866.23,866.23,0.061,2440.17,2148.33,West,197.68,5,94.16
555232,2026-06-20,14986,2234,2,Furniture,486.43,962.76,962.76,0.0,1925.52,972.86,East,373.54,7,579.12
555233,2026-02-28,13283,2248,4,Electronics,321.82,612.48,612.48,0.185,1996.68,1287.28,West,209.73,4,499.67
555234,2026-04-13,13572,2196,3,Office Supplies,209.31,286.56,286.56,0.078,792.62,627.93,West,165.24,3,-0.55
555235,2025-06-05,12189,2181,3,Electronics,486.43,921.2,921.2,0.364,1757.65,1459.29,North,193.2,4,105.16
555236,2025-04-29,14604,2205,4,Sports,812.3,1081.2,1081.2,0.09,3935.57,3249.2,West,85.34,4,601.03
555237,2026-01-24,14124,2139,1,Electronics,576.87,745.06,745.06,0.12,655.65,576.87,West,94.7,5,-15.92
555238,2026-01-03,13077,2162,2,Sports,651.27,1170.07,1170.07,0.003,2333.12,1302.54,South,159.46,2,871.12
555239,2026-05-05,11198,2001,4,Furniture,534.31,978.38,978.38,0.105,3502.6,2137.24,North,100.62,4,1264.74
555240,2025-11-16,10814,2163,2,Furniture,817.68,1711.62,1711.62,0.001,3419.82,1635.36,West,65.11,5,1719.35
555241,2026-04-21,12203,2006,6,Furniture,362.45,672.91,672.91,0.061,3791.17,2174.7,North,83.56,6,1532.91
555242,2025-08-16,14854,2274,4,Office Supplies,319.75,576.01,576.01,0.088,2101.28,1279.0,South,79.9,3,742.38
555243,2026-03-29,11086,2073,1,Furniture,395.63,527.67,527.67,0.111,469.1,395.63,East,349.56,6,-276.09
555244,2026-04-07,10196,2279,10,Office Supplies,344.46,546.61,546.61,0.106,4886.69,3444.6,Central,195.61,6,1246.48
